height_cm,weight_kgs,overall_rating,value_euro,weak_foot(1-5),balance,stamina,P/A_Ratio,Defensive_Strength,Passing,Attacking_skills,Skills,Mentality,Setpiece_accuracy,Pace,preferred_foot_Left,preferred_foot_Right,body_type_Lean,body_type_Normal,body_type_Stocky,Position_Count,positions_Defender,positions_Forward,positions_Midfielder
170.18,64.9,79,9500000.0,4,92,84,2.5483870967741935,77.10000000000001,68.7,51.15,57.50000000000001,82.80000000000001,51.5,70.9,0,1,0,0,1,2,0,0,1
152.4,74.8,79,12500000.0,4,78,84,2.7241379310344827,59.2,77.80000000000001,74.30000000000001,67.3,74.6,79.0,73.35,0,1,0,1,0,2,0,0,1
175.26,72.1,79,10500000.0,3,66,91,2.925925925925926,72.89999999999999,70.7,51.25,60.9,74.4,30.5,71.0,0,1,0,1,0,1,1,0,0
175.26,72.1,79,13000000.0,3,77,67,2.8214285714285716,62.300000000000004,78.3,68.45,63.0,59.6,58.0,78.80000000000001,0,1,0,1,0,2,0,0,1
175.26,82.1,79,13500000.0,4,67,69,2.8214285714285716,50.800000000000004,76.4,75.4,61.1,77.8,77.0,76.1,0,1,0,0,1,4,0,1,0
185.42,71.2,79,12000000.0,3,59,64,2.962962962962963,75.4,63.5,57.50000000000001,49.5,75.8,45.0,56.75,0,1,0,1,0,1,1,0,0
182.88,79.8,79,12500000.0,4,70,72,2.6333333333333333,44.2,63.7,75.30000000000001,58.1,75.2,70.0,67.55000000000001,0,1,0,1,0,1,0,1,0
175.26,73.0,78,20500000.0,4,84,79,5.111111111111111,38.1,70.60000000000001,67.25,67.8,64.0,63.5,93.1,0,1,1,0,0,2,0,1,0
182.88,74.8,78,12500000.0,3,62,79,3.8636363636363638,75.19999999999999,70.5,66.60000000000001,57.0,62.2,40.5,82.45,1,0,0,1,0,4,0,0,1
170.18,72.1,79,4000000.0,4,81,58,2.0789473684210527,64.0,84.2,67.55,61.2,81.20000000000002,82.5,45.2,1,0,0,0,1,2,0,0,1
185.42,78.9,79,6500000.0,4,51,60,2.323529411764706,40.400000000000006,69.7,77.60000000000001,61.7,67.0,68.5,74.3,0,1,0,1,0,1,0,1,0
182.88,78.9,79,5000000.0,3,63,67,2.323529411764706,73.9,80.7,75.60000000000001,56.800000000000004,80.60000000000001,75.5,36.55,0,1,0,1,0,3,0,0,1
187.96,77.1,79,10000000.0,3,48,69,2.393939393939394,44.8,64.60000000000001,76.94999999999999,56.1,78.60000000000001,74.5,79.9,0,1,1,0,0,1,0,1,0
187.96,88.9,79,10000000.0,4,50,60,2.393939393939394,44.599999999999994,61.0,78.4,56.1,78.0,52.5,64.65,0,1,0,1,0,1,0,1,0
175.26,64.9,79,7000000.0,3,76,75,2.393939393939394,73.60000000000001,76.0,67.5,60.2,78.60000000000001,67.5,75.35,0,1,1,0,0,2,1,0,0
185.42,84.8,79,11000000.0,3,73,77,2.46875,44.900000000000006,71.10000000000001,77.64999999999999,65.0,67.4,60.0,82.45,0,1,0,1,0,1,0,1,0
182.88,77.1,79,10000000.0,3,76,64,2.393939393939394,47.3,74.1,76.94999999999999,66.89999999999999,62.8,73.5,65.9,0,1,1,0,0,3,0,1,0
172.72,74.8,79,8000000.0,4,85,68,2.393939393939394,48.00000000000001,77.3,75.05000000000001,67.60000000000001,76.60000000000001,74.0,83.9,0,1,0,0,1,2,0,1,0
152.4,73.9,79,11000000.0,4,79,60,2.46875,40.5,75.6,68.25,67.2,71.2,78.5,72.6,1,0,1,0,0,2,0,1,0
152.4,74.8,79,6500000.0,3,69,63,2.323529411764706,42.0,58.099999999999994,80.40000000000002,66.69999999999999,73.60000000000001,61.5,63.45,0,1,0,1,0,1,0,1,0
193.04,88.0,79,7000000.0,3,47,61,2.393939393939394,75.9,53.3,62.95000000000001,47.0,78.0,40.0,42.400000000000006,0,1,0,1,0,1,1,0,0
185.42,74.8,78,14000000.0,3,75,74,3.8181818181818183,39.9,75.0,58.550000000000004,63.1,65.4,49.5,80.0,0,1,0,1,0,3,0,0,1
190.5,88.0,78,14500000.0,3,70,75,3.6956521739130435,66.00000000000001,77.2,61.900000000000006,62.699999999999996,77.0,51.0,71.30000000000001,0,1,0,1,0,2,0,0,1
185.42,73.0,78,10500000.0,2,61,70,3.1153846153846154,72.30000000000001,72.7,64.3,61.89999999999999,71.6,67.5,89.55000000000001,1,0,1,0,0,3,0,0,1
152.4,71.2,78,700000.0,3,73,93,3.32,77.10000000000001,67.7,41.45000000000001,57.0,79.4,31.5,73.25,0,1,1,0,0,2,0,0,1
185.42,88.9,78,8000000.0,2,52,84,2.6,74.6,49.9,54.7,39.3,68.0,38.5,50.900000000000006,0,1,0,1,0,1,1,0,0
193.04,87.1,78,11000000.0,3,58,67,3.0,75.7,47.8,38.85,43.800000000000004,73.4,24.5,65.30000000000001,0,1,1,0,0,1,1,0,0
187.96,82.1,78,14000000.0,4,66,64,3.4583333333333335,39.0,55.8,75.0,57.00000000000001,81.4,61.0,63.300000000000004,0,1,0,0,1,1,0,1,0
175.26,74.8,78,10500000.0,4,86,92,3.1153846153846154,75.6,70.1,62.599999999999994,61.300000000000004,76.6,56.0,84.2,0,1,0,0,1,1,1,0,0
175.26,68.9,78,7500000.0,4,74,87,2.5161290322580645,73.60000000000001,65.9,56.35000000000001,61.5,76.2,37.5,75.9,0,1,1,0,0,2,1,0,0
175.26,72.1,78,16000000.0,5,76,73,4.142857142857143,69.60000000000001,78.5,76.1,59.699999999999996,75.4,75.0,52.550000000000004,0,1,0,1,0,2,0,0,1
170.18,64.0,78,14000000.0,4,84,86,3.5,68.10000000000001,76.8,57.8,64.1,67.2,55.5,67.80000000000001,0,1,0,1,0,2,0,0,1
182.88,78.9,78,14000000.0,4,75,68,3.32,49.60000000000001,71.2,73.85,64.9,64.6,69.0,80.80000000000001,0,1,1,0,0,4,0,1,0
152.4,73.0,78,11000000.0,4,72,77,3.4166666666666665,76.50000000000001,74.3,61.64999999999999,59.699999999999996,72.80000000000001,51.0,75.10000000000001,0,1,1,0,0,2,1,0,0
193.04,88.0,78,11000000.0,3,42,64,3.0,74.2,56.0,47.35,48.6,76.6,37.5,44.60000000000001,0,1,0,1,0,1,1,0,0
187.96,77.1,78,10000000.0,3,57,68,2.857142857142857,74.39999999999999,58.3,42.300000000000004,45.2,75.00000000000001,44.0,62.75,0,1,0,1,0,1,1,0,0
152.4,78.0,78,10500000.0,3,78,68,2.689655172413793,41.00000000000001,73.6,69.2,64.39999999999999,65.80000000000001,77.5,83.5,0,1,0,1,0,3,0,1,0
185.42,78.0,78,10000000.0,3,53,75,2.857142857142857,74.10000000000001,47.2,46.50000000000001,49.99999999999999,75.0,43.5,64.9,0,1,0,1,0,1,1,0,0
182.88,73.0,78,11000000.0,4,71,68,2.888888888888889,49.2,77.6,66.3,63.5,64.80000000000001,69.0,72.3,0,1,0,1,0,1,0,0,1
182.88,76.2,78,10500000.0,3,72,77,3.1153846153846154,74.5,76.69999999999999,71.1,62.800000000000004,76.4,53.5,76.25,1,0,1,0,0,2,1,0,0
182.88,83.0,78,10500000.0,3,62,72,3.076923076923077,77.39999999999999,65.2,65.3,50.199999999999996,72.60000000000001,63.5,68.5,1,0,0,0,1,1,1,0,0
187.96,88.0,78,10500000.0,3,61,87,3.2,75.30000000000001,71.5,55.95,59.0,70.0,44.5,80.85,0,1,0,1,0,3,0,0,1
175.26,79.8,78,10500000.0,3,81,80,2.962962962962963,71.5,75.2,68.35000000000001,59.60000000000001,74.6,72.5,73.30000000000001,0,1,0,0,1,2,0,0,1
195.58,97.1,78,10000000.0,4,46,58,2.857142857142857,76.0,58.9,44.0,45.9,77.4,45.5,63.60000000000001,0,1,0,1,0,1,1,0,0
152.4,77.1,78,11000000.0,3,72,59,2.888888888888889,42.2,68.6,75.25,62.7,66.2,69.0,87.45,1,0,1,0,0,2,0,1,0
182.88,74.8,78,9500000.0,3,72,78,2.7241379310344827,74.3,54.0,40.95,51.0,77.60000000000001,40.5,72.55000000000001,0,1,1,0,0,1,1,0,0
170.18,62.1,78,13000000.0,4,90,78,3.24,54.7,75.19999999999999,62.8,67.60000000000001,72.8,65.5,83.95,0,1,1,0,0,3,0,0,1
154.94,78.0,78,11000000.0,4,76,67,2.888888888888889,40.6,71.6,73.85000000000001,66.0,65.2,61.5,86.0,0,1,0,1,0,2,0,0,1
152.4,69.9,78,14000000.0,4,78,80,3.4583333333333335,46.6,76.3,70.80000000000001,63.4,62.800000000000004,64.0,80.70000000000002,0,1,0,1,0,3,0,0,1
182.88,79.8,78,8000000.0,3,74,93,2.689655172413793,73.60000000000001,72.1,63.050000000000004,61.3,76.8,54.0,84.30000000000001,0,1,1,0,0,2,1,0,0
170.18,71.2,78,10500000.0,4,80,73,2.689655172413793,44.1,75.3,69.15,63.699999999999996,62.0,75.0,79.7,0,1,1,0,0,1,0,0,1
175.26,72.1,78,8000000.0,4,70,60,2.4375,41.2,79.1,70.4,62.900000000000006,61.400000000000006,72.0,68.8,0,1,0,1,0,3,0,0,1
170.18,64.9,78,10000000.0,3,81,77,2.6,51.9,78.7,69.1,64.4,61.6,68.5,75.65,0,1,1,0,0,1,0,0,1
190.5,84.8,78,12000000.0,4,53,62,2.925925925925926,46.199999999999996,50.199999999999996,73.9,53.1,75.4,67.0,76.35000000000001,0,1,0,0,1,1,0,1,0
154.94,73.0,78,10500000.0,4,73,69,2.6,41.8,74.5,76.60000000000001,60.5,72.2,78.0,76.55000000000001,1,0,0,1,0,2,0,1,0
152.4,83.9,78,6500000.0,3,66,72,2.2941176470588234,44.400000000000006,75.3,73.75,61.4,76.60000000000001,77.0,84.0,0,1,0,1,0,2,0,1,0
154.94,78.0,78,700000.0,3,60,54,1.9024390243902438,75.7,68.39999999999999,55.75,52.2,75.2,56.0,35.75,0,1,0,1,0,1,1,0,0
182.88,86.2,78,7500000.0,3,64,88,2.5161290322580645,76.00000000000001,70.30000000000001,53.150000000000006,55.7,78.4,54.0,69.65,0,1,0,1,0,1,0,0,1
154.94,78.0,78,9500000.0,4,67,60,2.5161290322580645,66.7,80.3,71.55,58.30000000000001,72.60000000000001,75.5,55.25,0,1,0,1,0,3,0,0,1
172.72,72.1,78,9500000.0,4,91,91,2.5161290322580645,67.80000000000001,78.4,72.2,64.6,77.00000000000001,76.0,72.15,0,1,0,0,1,3,0,0,1
152.4,77.1,78,11000000.0,4,82,85,2.7857142857142856,72.39999999999999,73.6,70.55,63.4,70.0,68.0,77.9,0,1,0,1,0,2,1,0,0
175.26,76.2,78,5500000.0,3,73,74,2.3636363636363638,75.60000000000001,71.7,68.9,60.699999999999996,77.2,63.5,73.45000000000002,0,1,0,1,0,1,1,0,0
193.04,83.0,77,10000000.0,2,32,56,3.375,74.7,47.2,42.65,36.8,72.0,23.5,46.650000000000006,0,1,0,1,0,1,1,0,0
182.88,73.9,77,8500000.0,4,72,76,2.4838709677419355,66.9,73.69999999999999,66.0,61.0,71.4,55.0,78.55000000000001,0,1,0,1,0,2,0,0,1
154.94,72.1,77,10500000.0,3,68,78,4.0,72.0,70.49999999999999,53.699999999999996,56.800000000000004,67.4,48.5,72.6,1,0,1,0,0,1,1,0,0
187.96,76.2,77,12000000.0,2,56,67,3.5652173913043477,46.9,74.2,74.9,62.7,68.0,71.5,73.65,1,0,0,1,0,2,0,0,1
154.94,73.9,77,9000000.0,3,70,80,2.566666666666667,39.7,67.2,72.1,62.6,66.4,75.0,92.10000000000001,0,1,0,1,0,2,0,1,0
185.42,79.8,77,8000000.0,4,64,79,2.4838709677419355,53.400000000000006,69.4,75.54999999999998,60.3,74.0,62.0,75.55000000000001,0,1,0,1,0,2,0,1,0
172.72,66.2,77,12000000.0,3,77,78,3.4166666666666665,61.4,84.0,67.7,60.50000000000001,73.2,81.5,61.05,0,1,0,1,0,2,0,0,1
172.72,69.9,78,10000000.0,4,89,74,2.689655172413793,49.0,72.6,73.25,65.0,76.2,74.5,87.0,1,0,0,1,0,4,0,0,1
182.88,73.9,78,6000000.0,3,67,81,2.4375,75.6,70.69999999999999,62.50000000000001,55.1,81.0,62.5,54.25,1,0,0,1,0,2,0,0,1
152.4,82.1,78,10500000.0,3,76,70,2.7857142857142856,58.6,70.1,73.9,65.2,73.6,66.5,85.65,0,1,0,0,1,4,0,1,0
175.26,68.9,78,10000000.0,4,68,69,2.689655172413793,68.7,78.8,72.05,58.400000000000006,77.60000000000001,79.0,60.150000000000006,0,1,0,1,0,2,0,0,1
185.42,82.1,78,8500000.0,3,65,68,2.888888888888889,71.9,54.900000000000006,43.1,48.5,75.0,32.5,53.900000000000006,0,1,0,1,0,1,1,0,0
182.88,82.1,78,8500000.0,3,70,71,2.689655172413793,75.10000000000001,58.9,48.4,52.400000000000006,77.4,33.5,62.55000000000001,1,0,0,1,0,1,1,0,0
172.72,74.8,78,4000000.0,5,76,74,2.2941176470588234,75.80000000000001,76.0,71.8,64.4,78.2,64.0,74.80000000000001,1,0,0,1,0,2,1,0,0
152.4,74.8,78,10000000.0,4,79,74,2.5161290322580645,44.4,73.1,73.4,62.800000000000004,67.00000000000001,67.5,90.0,0,1,0,1,0,2,0,0,1
185.42,98.0,77,9000000.0,4,46,72,2.6551724137931036,43.400000000000006,53.9,75.55,56.10000000000001,73.80000000000001,58.5,68.45,0,1,0,0,1,1,0,1,0
152.4,71.2,77,11500000.0,4,80,72,3.5652173913043477,67.2,77.8,70.25,62.5,71.2,75.0,75.80000000000001,0,1,1,0,0,3,0,0,1
187.96,82.1,77,5500000.0,3,59,51,2.264705882352941,48.7,66.8,77.4,56.5,81.4,69.5,42.650000000000006,0,1,0,1,0,1,0,1,0
187.96,83.9,77,12000000.0,3,58,85,3.4166666666666665,63.50000000000001,73.4,73.75,61.2,79.2,67.5,78.55000000000001,0,1,0,1,0,2,0,0,1
172.72,66.2,77,8500000.0,3,83,73,2.4838709677419355,48.0,70.2,67.85000000000001,65.3,74.0,67.0,80.70000000000002,0,1,1,0,0,2,0,0,1
152.4,71.2,77,8500000.0,2,74,73,2.4838709677419355,42.10000000000001,77.1,68.85000000000001,61.800000000000004,63.20000000000001,64.0,79.7,0,1,1,0,0,3,0,1,0
154.94,77.1,77,12000000.0,2,79,74,3.28,50.800000000000004,62.7,74.6,60.7,71.0,48.5,71.55,0,1,0,1,0,1,0,1,0
154.94,78.0,77,11500000.0,4,75,78,3.2,48.900000000000006,70.69999999999999,72.64999999999999,65.4,72.0,52.0,81.20000000000002,0,1,0,1,0,1,0,0,1
190.5,88.0,77,9000000.0,3,51,75,2.75,46.1,55.7,72.80000000000001,54.800000000000004,74.4,54.5,72.9,0,1,0,1,0,1,0,1,0
154.94,73.9,77,9000000.0,3,62,92,3.0384615384615383,72.10000000000001,73.0,63.0,56.1,75.0,59.0,59.1,0,1,1,0,0,2,0,0,1
182.88,79.8,77,11500000.0,3,74,67,4.0476190476190474,71.10000000000001,54.1,40.9,53.4,70.4,42.0,68.45,0,1,0,1,0,1,1,0,0
152.4,73.0,77,9500000.0,3,68,70,2.75,39.400000000000006,71.4,76.65,60.8,71.0,74.0,79.65,0,1,0,1,0,2,0,1,0
152.4,81.2,77,5500000.0,3,74,67,2.3333333333333335,38.9,72.5,76.00000000000001,62.49999999999999,80.60000000000001,67.5,60.800000000000004,0,1,0,1,0,2,0,1,0
185.42,74.8,77,10500000.0,3,64,72,3.32,73.2,63.49999999999999,46.0,53.3,72.8,44.0,63.900000000000006,0,1,1,0,0,1,1,0,0
154.94,73.0,77,6000000.0,2,75,76,2.40625,74.00000000000001,72.6,57.5,60.6,76.80000000000001,46.0,81.4,0,1,1,0,0,1,1,0,0
182.88,79.8,77,5000000.0,3,56,52,2.3333333333333335,72.8,67.5,66.5,50.9,73.6,63.0,65.35000000000001,1,0,0,1,0,2,1,0,0
187.96,83.0,77,10500000.0,4,52,70,3.0,44.800000000000004,60.60000000000001,76.75,55.70000000000001,70.4,73.0,64.1,0,1,0,1,0,1,0,1,0
185.42,74.8,77,9000000.0,3,63,76,3.0384615384615383,73.8,75.9,62.150000000000006,58.800000000000004,72.60000000000001,60.5,65.10000000000001,0,1,1,0,0,2,0,0,1
190.5,84.8,77,10000000.0,2,40,54,3.375,74.0,43.199999999999996,38.699999999999996,40.6,73.60000000000001,37.0,67.65,0,1,1,0,0,1,1,0,0
190.5,78.0,77,10500000.0,4,67,82,2.888888888888889,45.7,67.6,72.35,62.1,67.8,60.0,81.85000000000001,0,1,0,1,0,2,0,1,0
185.42,81.2,77,6000000.0,4,58,43,2.4838709677419355,72.4,65.5,50.4,53.6,73.0,43.5,66.45,0,1,0,1,0,1,1,0,0
152.4,78.0,77,6500000.0,3,78,65,2.40625,62.0,80.8,73.55,60.900000000000006,67.4,81.0,54.7,0,1,0,1,0,2,0,0,1
170.18,64.9,77,4100000.0,4,87,55,2.138888888888889,33.3,58.7,77.4,60.400000000000006,73.20000000000002,71.0,67.5,0,1,1,0,0,1,0,1,0
182.88,74.8,77,9000000.0,3,69,78,2.6551724137931036,46.1,55.5,70.8,63.0,79.6,58.0,82.35000000000001,0,1,0,1,0,1,0,1,0
182.88,71.2,77,9500000.0,4,74,72,2.75,51.50000000000001,71.80000000000001,76.15,61.9,72.4,73.5,76.45,0,1,1,0,0,2,0,1,0
185.42,68.9,77,10000000.0,3,64,76,3.5217391304347827,74.29999999999998,71.6,70.4,59.7,70.2,56.5,66.30000000000001,0,1,1,0,0,2,0,0,1
187.96,74.8,77,11000000.0,3,56,72,3.8181818181818183,75.3,60.599999999999994,50.75,53.900000000000006,74.2,43.5,64.45,0,1,1,0,0,2,0,0,1
175.26,69.9,77,3200000.0,3,81,65,2.081081081081081,45.300000000000004,71.1,72.2,65.6,79.2,73.0,77.9,0,1,1,0,0,2,0,1,0
185.42,79.8,77,11500000.0,3,72,69,3.076923076923077,38.6,59.199999999999996,72.4,63.00000000000001,60.800000000000004,54.0,88.45000000000002,1,0,1,0,0,1,0,1,0
175.26,72.1,77,4700000.0,3,79,69,2.264705882352941,45.9,69.9,74.0,60.7,72.8,72.5,64.7,0,1,0,1,0,1,0,1,0
190.5,89.8,77,6000000.0,3,54,63,2.40625,75.50000000000001,38.2,41.449999999999996,45.900000000000006,74.0,42.5,64.3,0,1,0,1,0,1,1,0,0
193.04,83.0,77,8500000.0,4,56,68,2.4838709677419355,44.9,55.2,74.45,51.900000000000006,76.60000000000001,57.5,63.00000000000001,0,1,0,1,0,1,0,1,0
175.26,73.9,77,8000000.0,4,85,77,2.4838709677419355,57.699999999999996,78.6,70.8,63.8,67.60000000000001,73.5,71.7,0,1,0,1,0,3,0,0,1
195.58,88.9,77,2700000.0,3,37,66,2.2,74.89999999999999,56.6,61.400000000000006,38.1,76.4,52.5,41.85,0,1,1,0,0,1,1,0,0
172.72,69.9,77,10500000.0,3,84,69,4.0,72.4,70.2,56.849999999999994,62.800000000000004,63.599999999999994,35.5,86.45,0,1,1,0,0,2,0,0,1
172.72,67.1,77,8500000.0,4,83,86,2.888888888888889,71.1,69.8,66.39999999999999,60.30000000000001,72.8,62.0,78.45000000000002,0,1,0,1,0,2,1,0,0
185.42,87.1,77,9000000.0,3,60,52,2.925925925925926,73.1,47.900000000000006,53.10000000000001,42.50000000000001,74.4,44.5,56.35000000000001,0,1,0,0,1,1,1,0,0
175.26,64.9,77,8500000.0,3,87,68,2.566666666666667,45.3,73.2,70.8,61.50000000000001,64.80000000000001,63.5,85.70000000000002,1,0,1,0,0,3,0,0,1
185.42,83.9,77,7500000.0,3,54,87,2.40625,79.60000000000001,72.60000000000001,73.2,61.5,80.2,70.0,65.45,0,1,0,1,0,2,0,0,1
154.94,87.1,77,2100000.0,3,61,34,2.138888888888889,74.10000000000001,56.900000000000006,54.00000000000001,44.2,76.4,43.0,46.05,0,1,0,1,0,1,1,0,0
182.88,79.8,77,11500000.0,3,68,79,3.4166666666666665,72.6,75.4,71.10000000000001,61.2,72.80000000000001,58.0,67.55000000000001,0,1,0,1,0,1,0,0,1
195.58,86.2,77,8500000.0,3,31,71,2.8214285714285716,73.99999999999999,53.0,51.55,48.8,73.4,39.5,62.25,0,1,0,1,0,1,1,0,0
193.04,83.9,77,7000000.0,3,36,61,2.6551724137931036,72.5,59.3,52.1,42.7,73.2,47.0,47.400000000000006,0,1,0,1,0,1,1,0,0
154.94,79.8,77,7000000.0,3,73,82,2.6551724137931036,73.10000000000001,64.2,69.00000000000001,60.10000000000001,78.4,57.0,77.45,1,0,0,1,0,1,1,0,0
175.26,71.2,77,12500000.0,3,80,81,3.608695652173913,46.400000000000006,67.7,75.3,63.6,73.80000000000001,69.0,80.9,0,1,0,1,0,1,0,1,0
187.96,81.2,77,11000000.0,4,68,74,3.0384615384615383,49.5,63.599999999999994,77.2,58.7,75.4,51.5,68.55000000000001,1,0,1,0,0,1,0,1,0
187.96,78.9,77,9000000.0,2,65,78,3.0384615384615383,76.19999999999999,65.4,49.75,57.5,75.80000000000001,36.0,77.10000000000001,0,1,0,1,0,2,1,0,0
154.94,76.2,77,9000000.0,3,72,84,2.75,73.80000000000001,77.0,66.25,61.400000000000006,75.60000000000001,56.0,70.75,0,1,0,1,0,2,0,0,1
182.88,76.2,77,6000000.0,3,67,78,2.4838709677419355,74.29999999999998,67.3,57.7,55.300000000000004,69.60000000000001,53.0,72.65,0,1,0,1,0,3,0,0,1
182.88,79.8,77,11500000.0,4,65,78,3.076923076923077,37.0,57.0,75.65,61.199999999999996,68.2,63.5,85.65,0,1,0,1,0,1,0,1,0
193.04,92.1,77,12000000.0,3,48,69,3.909090909090909,75.10000000000001,50.400000000000006,44.25,41.8,73.4,39.0,66.2,0,1,1,0,0,1,1,0,0
154.94,78.0,77,6500000.0,3,71,79,2.6551724137931036,75.1,74.9,66.0,58.599999999999994,75.00000000000001,47.5,71.80000000000001,0,1,0,1,0,1,1,0,0
182.88,82.1,77,11000000.0,3,61,75,4.0476190476190474,73.2,62.3,62.2,59.800000000000004,69.2,52.5,90.0,1,0,0,1,0,1,1,0,0
190.5,84.8,77,8500000.0,3,33,71,2.888888888888889,70.50000000000001,58.900000000000006,43.8,39.2,72.0,36.0,53.10000000000001,0,1,0,1,0,1,1,0,0
154.94,71.2,77,10000000.0,3,73,77,3.5652173913043477,76.3,67.1,52.74999999999999,54.60000000000001,74.80000000000001,40.0,76.75,0,1,0,1,0,2,1,0,0
152.4,73.0,77,6500000.0,4,68,77,2.40625,71.3,76.3,75.05,59.0,78.60000000000001,69.0,62.3,0,1,0,1,0,2,0,0,1
175.26,64.9,77,9000000.0,4,74,73,2.6551724137931036,70.0,76.1,69.5,62.0,77.4,72.5,68.55000000000001,0,1,0,1,0,2,0,0,1
152.4,76.2,76,5500000.0,4,69,85,2.4516129032258065,70.80000000000001,69.0,56.900000000000006,57.3,73.0,38.5,76.1,1,0,0,1,0,1,1,0,0
185.42,78.0,76,3100000.0,3,69,73,2.303030303030303,73.6,71.19999999999999,65.55000000000001,57.400000000000006,80.80000000000001,67.5,67.0,0,1,0,1,0,2,0,0,1
187.96,73.9,76,8000000.0,3,55,66,3.0384615384615383,73.00000000000001,62.1,52.3,55.9,67.0,43.0,64.1,0,1,1,0,0,1,1,0,0
182.88,84.8,76,7500000.0,4,66,86,2.533333333333333,47.7,70.19999999999999,75.45,60.400000000000006,69.80000000000001,55.0,82.5,0,1,0,1,0,3,0,1,0
152.4,71.2,76,7500000.0,4,70,51,2.4516129032258065,44.9,63.800000000000004,72.75,59.60000000000001,69.4,74.5,88.1,0,1,0,0,1,1,0,1,0
154.94,69.9,76,14000000.0,3,78,82,4.684210526315789,44.800000000000004,69.0,72.35,65.3,70.80000000000001,56.5,80.75,0,1,1,0,0,2,0,1,0
190.5,82.1,76,6000000.0,3,55,55,2.6206896551724137,72.4,49.9,56.4,51.699999999999996,74.6,39.0,65.10000000000001,0,1,0,1,0,1,1,0,0
187.96,79.8,76,6500000.0,4,48,72,2.375,68.2,74.6,67.3,54.599999999999994,74.0,64.5,50.800000000000004,0,1,0,1,0,3,0,0,1
172.72,72.1,76,6500000.0,4,78,69,2.4516129032258065,70.2,77.5,66.35,62.10000000000001,72.2,65.5,67.25,0,1,0,1,0,2,0,0,1
182.88,74.8,76,8000000.0,4,71,68,2.814814814814815,50.20000000000001,71.6,68.39999999999999,60.5,62.60000000000001,54.5,86.0,0,1,0,1,0,3,0,0,1
172.72,63.0,76,10500000.0,3,81,63,3.5652173913043477,46.0,72.0,71.15,62.1,57.8,71.5,74.35000000000001,1,0,1,0,0,3,0,0,1
175.26,66.2,76,9000000.0,4,83,71,2.8518518518518516,39.900000000000006,69.8,72.75000000000001,63.1,67.6,61.0,86.9,0,1,0,1,0,4,0,1,0
154.94,76.2,76,8000000.0,3,57,74,2.6206896551724137,45.5,56.9,75.35,59.300000000000004,66.80000000000001,64.0,62.35000000000001,0,1,0,1,0,1,0,1,0
190.5,83.0,76,6000000.0,2,48,65,2.533333333333333,72.8,49.8,38.900000000000006,42.300000000000004,74.2,41.0,48.650000000000006,0,1,0,1,0,1,1,0,0
185.42,79.8,76,7000000.0,4,58,67,2.375,47.5,62.4,75.55,58.20000000000001,73.4,58.0,66.1,0,1,0,1,0,1,0,1,0
175.26,77.1,76,9000000.0,3,72,74,3.4166666666666665,69.1,64.80000000000001,59.949999999999996,61.7,70.2,63.0,80.25,1,0,1,0,0,2,0,0,1
152.4,72.1,76,6500000.0,2,76,88,2.4516129032258065,71.0,74.6,65.10000000000001,61.4,74.4,76.5,74.0,0,1,0,1,0,3,0,0,1
190.5,83.0,76,8000000.0,3,46,66,2.7142857142857144,42.2,60.800000000000004,75.2,56.10000000000001,63.800000000000004,67.5,63.95,0,1,0,1,0,1,0,1,0
152.4,73.0,76,11000000.0,4,77,75,3.772727272727273,44.300000000000004,69.4,68.1,62.1,69.6,53.0,89.15,0,1,1,0,0,2,0,0,1
170.18,69.9,76,3000000.0,3,83,59,2.235294117647059,71.60000000000001,76.9,72.4,59.00000000000001,79.0,85.5,62.150000000000006,1,0,0,1,0,1,1,0,0
152.4,76.2,76,6500000.0,3,72,78,2.4516129032258065,71.80000000000001,76.5,65.9,56.1,79.4,77.5,43.650000000000006,0,1,0,1,0,2,0,0,1
193.04,91.2,76,10500000.0,3,44,75,4.0476190476190474,73.0,55.400000000000006,53.35,46.4,77.60000000000001,48.0,63.75,0,1,0,1,0,1,1,0,0
152.4,73.9,76,700000.0,3,70,75,2.111111111111111,66.7,77.6,69.45000000000002,58.8,75.2,69.5,56.150000000000006,0,1,0,1,0,2,0,0,1
182.88,78.0,76,10500000.0,4,65,64,3.375,39.900000000000006,67.0,71.75,64.20000000000002,60.800000000000004,70.5,88.30000000000001,0,1,0,0,1,2,0,1,0
187.96,77.1,76,6500000.0,3,57,74,2.7142857142857144,73.2,71.0,62.05,58.7,73.4,50.0,70.85000000000001,0,1,0,1,0,2,1,0,0
193.04,88.0,76,8500000.0,3,38,79,3.1153846153846154,74.5,50.400000000000006,58.6,39.2,69.4,40.0,65.4,0,1,0,1,0,1,1,0,0
175.26,64.9,76,10500000.0,4,76,72,3.5652173913043477,45.0,72.69999999999999,57.8,65.30000000000001,68.8,66.0,76.35,0,1,0,1,0,1,0,0,1
182.88,82.1,76,7500000.0,3,67,73,2.4516129032258065,53.0,76.7,69.3,59.50000000000001,78.20000000000002,77.5,63.2,1,0,0,1,0,3,0,0,1
187.96,79.8,76,7500000.0,2,47,54,2.888888888888889,72.3,36.0,42.25,38.4,74.6,41.5,67.65,1,0,1,0,0,1,1,0,0
187.96,83.0,76,10500000.0,4,54,78,3.4583333333333335,69.20000000000002,74.0,69.8,60.4,74.8,60.0,63.300000000000004,0,1,1,0,0,2,0,0,1
154.94,73.9,76,8000000.0,3,67,77,2.814814814814815,49.2,71.6,73.35000000000001,62.7,74.60000000000001,69.5,75.9,0,1,1,0,0,2,0,0,1
